	date_changed	date_created	date_original	country_href	country_name	country_location_lon	country_location_lat	country_id	country_shortname	country_iso3	country_primary	primary_country_href	primary_country_name	primary_country_location	primary_country_id	primary_country_shortname	primary_country_iso3	format_name	format_id	disaster_type_code	disaster_type_name	disaster_type_id	language_code	language_name	language_id	source_href	source_longname	source_name	source_id	source_type	source_shortname	source_homepage	theme_name	theme_id	vulnerable_groups_name	vulnerable_groups_id	source_spanish_name	file_preview	file_filename	file_description	file_mimetype	file_id	file_filesize	file_url	source_disclaimer	disaster_name	disaster_id	disaster_glide	disaster_type	disaster_status	image_copyright	image_filename	image_url-thumb	image_url-small	image_width	image_caption	image_mimetype	image_url-large	image_id	image_filesize	image_url	image_height	ocha_product_name	ocha_product_id	headline_summary	headline_image	headline_title
189	2019-11-14T07:49:05+00:00	2017-10-12T12:47:20+00:00	2017-08-31T00:00:00+00:00	https://api.reliefweb.int/v1/countries/226	Syrian Arab Republic	38.51	35.01	226	Syria	syr	True	https://api.reliefweb.int/v1/countries/49	Cameroon	{'lon': 12.21, 'lat': 4.81}	49	Cameroon	cmr	Analysis	3	OT	Other	5042	en	English	267	https://api.reliefweb.int/v1/sources/2387	Groupe Urgence - Réhabilitation - Développement	Groupe Urgence - Réhabilitation - Développement	2387	{'name': 'Non-governmental Organization', 'id': 274}	Groupe URD	http://www.urd.org/	Camp Coordination and Camp Management	49458	Refugees	6874	 	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/964924-syntheseen-gdpc.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/964924-syntheseen-gdpc.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/964924-syntheseen-gdpc.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/964924-syntheseen-gdpc.png'}	syntheseen-gdpc.pdf		application/pdf	964924	2029011	https://reliefweb.int/sites/reliefweb.int/files/resources/syntheseen-gdpc_0.pdf	 	Sahel Crisis: 2011-2017	9946	OT-2011-000205-NER	[{'code': 'DR', 'name': 'Drought', 'id': 4672, 'primary': True}, {'code': 'OT', 'name': 'Other', 'id': 5042}]	past	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
190	2018-12-20T08:40:17+00:00	2018-12-20T08:21:35+00:00	2018-12-19T00:00:00+00:00	https://api.reliefweb.int/v1/countries/8657	South Sudan	30.5	6.9	8657	South Sudan	ssd	True	https://api.reliefweb.int/v1/countries/8657	South Sudan	{'lon': 30.5, 'lat': 6.9}	8657	South Sudan	ssd	News and Press Release	8	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/4377	 	Sudan Tribune	4377	{'name': 'Media', 'id': 273}	Sudan Tribune	http://www.sudantribune.com/	Peacekeeping and Peacebuilding	4599	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191	2018-12-20T08:18:44+00:00	2018-12-20T08:11:44+00:00	2018-12-19T00:00:00+00:00	https://api.reliefweb.int/v1/countries/254	World	-1.43	52.58	254	World	wld	True	https://api.reliefweb.int/v1/countries/243	United Kingdom of Great Britain and Northern Ireland	{'lon': -1.43, 'lat': 52.58}	243	UK	gbr	News and Press Release	8	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/1192	Refugee Council	Refugee Council	1192	{'name': 'Non-governmental Organization', 'id': 274}	Refugee Council	http://www.refugeecouncil.org.uk	Protection and Human Rights	4600	Refugees	6874	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
192	2017-10-12T13:11:59+00:00	2017-10-12T12:32:11+00:00	2017-10-12T00:00:00+00:00	https://api.reliefweb.int/v1/countries/165	Myanmar	96.51	21.15	165	Myanmar	mmr	True	https://api.reliefweb.int/v1/countries/31	Bangladesh	{'lon': 90.27, 'lat': 23.84}	31	Bangladesh	bgd	News and Press Release	8	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/1517	Caritas	Caritas	1517	{'name': 'Non-governmental Organization', 'id': 274}	Caritas	http://www.caritas.org/	Water Sanitation Hygiene	4604	Refugees	6874	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
193	2017-10-12T12:51:16+00:00	2012-11-08T00:00:00+00:00	2012-11-08T00:00:00+00:00	https://api.reliefweb.int/v1/countries/182	Pakistan	69.39	29.97	182	Pakistan	pak	True	https://api.reliefweb.int/v1/countries/182	Pakistan	{'lon': 69.39, 'lat': 29.97}	182	Pakistan	pak	Map	12	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/1503	United Nations Office for the Coordination of Humanitarian Affairs	UN Office for the Coordination of Humanitarian Affairs	1503	{'name': 'International Organization', 'id': 272}	OCHA	http://www.unocha.org/	 	 	 	 	Oficina de Coordinación de Asuntos Humanitarios	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/964909-pak721_kohistan_l_a0_v1_20121108_0.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/964909-pak721_kohistan_l_a0_v1_20121108_0.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/964909-pak721_kohistan_l_a0_v1_20121108_0.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/964909-pak721_kohistan_l_a0_v1_20121108_0.png'}	pak721_kohistan_l_a0_v1_20121108_0.pdf		application/pdf	964909	1921792	https://reliefweb.int/sites/reliefweb.int/files/resources/pak721_kohistan_l_a0_v1_20121108_0.pdf	To learn more about OCHA's activities, please visit https://www.unocha.org/.	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Reference Map	12355	 	 	 
194	2017-10-12T13:06:51+00:00	2017-10-12T12:28:08+00:00	2017-10-10T00:00:00+00:00	https://api.reliefweb.int/v1/countries/254	World	 	 	254	World	wld	True	https://api.reliefweb.int/v1/countries/254	World	 	254	World	wld	Analysis	3	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/777	Disaster Mitigation Institute	All India Disaster Mitigation Institute	777	{'name': 'Non-governmental Organization', 'id': 274}	AIDMI	http://www.southasiadisasters.net/	Education	4592	Children	6871	 	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/964899-celebrating-the-iddr-2017.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/964899-celebrating-the-iddr-2017.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/964899-celebrating-the-iddr-2017.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/964899-celebrating-the-iddr-2017.png'}	celebrating-the-iddr-2017.pdf		application/pdf	964899	140747	https://reliefweb.int/sites/reliefweb.int/files/resources/celebrating-the-iddr-2017.pdf	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
195	2017-10-12T13:26:06+00:00	2012-11-08T00:00:00+00:00	2012-11-08T00:00:00+00:00	https://api.reliefweb.int/v1/countries/182	Pakistan	69.39	29.97	182	Pakistan	pak	True	https://api.reliefweb.int/v1/countries/182	Pakistan	{'lon': 69.39, 'lat': 29.97}	182	Pakistan	pak	Map	12	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/1503	United Nations Office for the Coordination of Humanitarian Affairs	UN Office for the Coordination of Humanitarian Affairs	1503	{'name': 'International Organization', 'id': 272}	OCHA	http://www.unocha.org/	 	 	 	 	Oficina de Coordinación de Asuntos Humanitarios	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/964904-pak721_lakki_marwat_l_a0_v1_20121108_0.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/964904-pak721_lakki_marwat_l_a0_v1_20121108_0.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/964904-pak721_lakki_marwat_l_a0_v1_20121108_0.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/964904-pak721_lakki_marwat_l_a0_v1_20121108_0.png'}	pak721_lakki_marwat_l_a0_v1_20121108_0.pdf		application/pdf	964904	1788327	https://reliefweb.int/sites/reliefweb.int/files/resources/pak721_lakki_marwat_l_a0_v1_20121108_0.pdf	To learn more about OCHA's activities, please visit https://www.unocha.org/.	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Reference Map	12355	 	 	 
196	2017-10-12T13:03:30+00:00	2012-11-08T00:00:00+00:00	2012-11-08T00:00:00+00:00	https://api.reliefweb.int/v1/countries/182	Pakistan	69.39	29.97	182	Pakistan	pak	True	https://api.reliefweb.int/v1/countries/182	Pakistan	{'lon': 69.39, 'lat': 29.97}	182	Pakistan	pak	Map	12	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/1503	United Nations Office for the Coordination of Humanitarian Affairs	UN Office for the Coordination of Humanitarian Affairs	1503	{'name': 'International Organization', 'id': 272}	OCHA	http://www.unocha.org/	 	 	 	 	Oficina de Coordinación de Asuntos Humanitarios	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/964894-pak721_lower_dir_l_a0_v1_20121108_0.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/964894-pak721_lower_dir_l_a0_v1_20121108_0.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/964894-pak721_lower_dir_l_a0_v1_20121108_0.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/964894-pak721_lower_dir_l_a0_v1_20121108_0.png'}	pak721_lower_dir_l_a0_v1_20121108_0.pdf		application/pdf	964894	1876928	https://reliefweb.int/sites/reliefweb.int/files/resources/pak721_lower_dir_l_a0_v1_20121108_0.pdf	To learn more about OCHA's activities, please visit https://www.unocha.org/.	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Reference Map	12355	 	 	 
197	2018-12-21T15:26:44+00:00	2018-12-20T07:03:38+00:00	2018-05-25T00:00:00+00:00	https://api.reliefweb.int/v1/countries/254	World	 	 	254	World	wld	True	https://api.reliefweb.int/v1/countries/254	World	 	254	World	wld	Manual and Guideline	7	 	 	 	es	Spanish	269	https://api.reliefweb.int/v1/sources/4112	 	All In Diary	4112	{'name': 'Non-governmental Organization', 'id': 274}	AllInDiary	http://www.allindiary.org	Disaster Management	4591	Women	6875	 	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/1217224-AID-6th%20ed-Spanish%202018%20%20%20password.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/1217224-AID-6th%20ed-Spanish%202018%20%20%20password.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/1217224-AID-6th%20ed-Spanish%202018%20%20%20password.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/1217224-AID-6th%20ed-Spanish%202018%20%20%20password.png'}	AID-6th ed-Spanish 2018 + password.pdf		application/pdf	1217224	6811646	https://reliefweb.int/sites/reliefweb.int/files/resources/AID-6th%20ed-Spanish%202018%20%2B%20password.pdf	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
198	2017-10-12T13:03:34+00:00	2012-11-08T00:00:00+00:00	2012-11-08T00:00:00+00:00	https://api.reliefweb.int/v1/countries/182	Pakistan	69.39	29.97	182	Pakistan	pak	True	https://api.reliefweb.int/v1/countries/182	Pakistan	{'lon': 69.39, 'lat': 29.97}	182	Pakistan	pak	Map	12	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/1503	United Nations Office for the Coordination of Humanitarian Affairs	UN Office for the Coordination of Humanitarian Affairs	1503	{'name': 'International Organization', 'id': 272}	OCHA	http://www.unocha.org/	 	 	 	 	Oficina de Coordinación de Asuntos Humanitarios	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/964884-pak721_malakand_p.a._l_a0_v1_20121108_0.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/964884-pak721_malakand_p.a._l_a0_v1_20121108_0.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/964884-pak721_malakand_p.a._l_a0_v1_20121108_0.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/964884-pak721_malakand_p.a._l_a0_v1_20121108_0.png'}	pak721_malakand_p.a._l_a0_v1_20121108_0.pdf		application/pdf	964884	1808179	https://reliefweb.int/sites/reliefweb.int/files/resources/pak721_malakand_p.a._l_a0_v1_20121108_0.pdf	To learn more about OCHA's activities, please visit https://www.unocha.org/.	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Reference Map	12355	 	 	 
199	2017-10-12T13:11:14+00:00	2017-10-12T12:22:48+00:00	2017-10-12T00:00:00+00:00	https://api.reliefweb.int/v1/countries/165	Myanmar	96.51	21.15	165	Myanmar	mmr	True	https://api.reliefweb.int/v1/countries/31	Bangladesh	{'lon': 90.27, 'lat': 23.84}	31	Bangladesh	bgd	News and Press Release	8	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/457	Disasters Emergency Committee	Disasters Emergency Committee	457	{'name': 'Non-governmental Organization', 'id': 274}	DEC	http://www.dec.org.uk	Protection and Human Rights	4600	Refugees	6874	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200	2017-10-12T13:03:38+00:00	2012-11-08T00:00:00+00:00	2012-11-08T00:00:00+00:00	https://api.reliefweb.int/v1/countries/182	Pakistan	69.39	29.97	182	Pakistan	pak	True	https://api.reliefweb.int/v1/countries/182	Pakistan	{'lon': 69.39, 'lat': 29.97}	182	Pakistan	pak	Map	12	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/1503	United Nations Office for the Coordination of Humanitarian Affairs	UN Office for the Coordination of Humanitarian Affairs	1503	{'name': 'International Organization', 'id': 272}	OCHA	http://www.unocha.org/	 	 	 	 	Oficina de Coordinación de Asuntos Humanitarios	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/964874-pak721_mansehra_l_a0_v1_20121108.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/964874-pak721_mansehra_l_a0_v1_20121108.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/964874-pak721_mansehra_l_a0_v1_20121108.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/964874-pak721_mansehra_l_a0_v1_20121108.png'}	pak721_mansehra_l_a0_v1_20121108.pdf		application/pdf	964874	2179526	https://reliefweb.int/sites/reliefweb.int/files/resources/pak721_mansehra_l_a0_v1_20121108.pdf	To learn more about OCHA's activities, please visit https://www.unocha.org/.	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Reference Map	12355	 	 	 
201	2017-10-12T13:26:00+00:00	2012-11-08T00:00:00+00:00	2012-11-08T00:00:00+00:00	https://api.reliefweb.int/v1/countries/182	Pakistan	69.39	29.97	182	Pakistan	pak	True	https://api.reliefweb.int/v1/countries/182	Pakistan	{'lon': 69.39, 'lat': 29.97}	182	Pakistan	pak	Map	12	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/1503	United Nations Office for the Coordination of Humanitarian Affairs	UN Office for the Coordination of Humanitarian Affairs	1503	{'name': 'International Organization', 'id': 272}	OCHA	http://www.unocha.org/	 	 	 	 	Oficina de Coordinación de Asuntos Humanitarios	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/964869-pak721_mardan_l_a0_v1_20121108_0.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/964869-pak721_mardan_l_a0_v1_20121108_0.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/964869-pak721_mardan_l_a0_v1_20121108_0.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/964869-pak721_mardan_l_a0_v1_20121108_0.png'}	pak721_mardan_l_a0_v1_20121108_0.pdf		application/pdf	964869	1814242	https://reliefweb.int/sites/reliefweb.int/files/resources/pak721_mardan_l_a0_v1_20121108_0.pdf	To learn more about OCHA's activities, please visit https://www.unocha.org/.	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Reference Map	12355	 	 	 
202	2018-12-20T06:18:15+00:00	2018-12-20T05:48:38+00:00	2018-12-20T00:00:00+00:00	https://api.reliefweb.int/v1/countries/182	Pakistan	69.39	29.97	182	Pakistan	pak	True	https://api.reliefweb.int/v1/countries/182	Pakistan	{'lon': 69.39, 'lat': 29.97}	182	Pakistan	pak	News and Press Release	8	DR	Drought	4672	en	English	267	https://api.reliefweb.int/v1/sources/669	DAWN Group of Newspapers	DAWN Group of Newspapers	669	{'name': 'Media', 'id': 273}	Dawn	http://www.dawn.com/	Health	4595	Children	6871	 	 	 	 	 	 	 	 	© The DAWN Group of Newspapers	Pakistan: Drought - 2018-2019	46674	DR-2018-000428-PAK	[{'code': 'DR', 'name': 'Drought', 'id': 4672, 'primary': True}]	past	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
203	2017-10-12T12:14:50+00:00	2012-11-08T00:00:00+00:00	2012-11-08T00:00:00+00:00	https://api.reliefweb.int/v1/countries/182	Pakistan	69.39	29.97	182	Pakistan	pak	True	https://api.reliefweb.int/v1/countries/182	Pakistan	{'lon': 69.39, 'lat': 29.97}	182	Pakistan	pak	Map	12	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/1503	United Nations Office for the Coordination of Humanitarian Affairs	UN Office for the Coordination of Humanitarian Affairs	1503	{'name': 'International Organization', 'id': 272}	OCHA	http://www.unocha.org/	 	 	 	 	Oficina de Coordinación de Asuntos Humanitarios	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/964859-pak721_peshawar_l_a0_v1_20121108_0.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/964859-pak721_peshawar_l_a0_v1_20121108_0.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/964859-pak721_peshawar_l_a0_v1_20121108_0.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/964859-pak721_peshawar_l_a0_v1_20121108_0.png'}	pak721_peshawar_l_a0_v1_20121108_0.pdf		application/pdf	964859	1849643	https://reliefweb.int/sites/reliefweb.int/files/resources/pak721_peshawar_l_a0_v1_20121108_0.pdf	To learn more about OCHA's activities, please visit https://www.unocha.org/.	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Reference Map	12355	 	 	 
204	2018-12-20T07:46:47+00:00	2018-12-20T05:38:54+00:00	2018-12-20T00:00:00+00:00	https://api.reliefweb.int/v1/countries/178	Northern Mariana Islands (The United States of America)	145.68	15.09	178	Northern Mariana Islands (The United States of America)	mnp	True	https://api.reliefweb.int/v1/countries/178	Northern Mariana Islands (The United States of America)	{'lon': 145.68, 'lat': 15.09}	178	Northern Mariana Islands (The United States of America)	mnp	News and Press Release	8	TC	Tropical Cyclone	4618	en	English	267	https://api.reliefweb.int/v1/sources/11686	Radio New Zealand International	Radio New Zealand International	11686	{'name': 'Media', 'id': 273}	RNZI	http://www.radionz.co.nz/international	Shelter and Non-Food Items	4603	IDPs	6872	 	 	 	 	 	 	 	 	 	Typhoon Mangkhut - Sep 2018	46539	TC-2018-000149-PHL	[{'code': 'TC', 'name': 'Tropical Cyclone', 'id': 4618, 'primary': True}]	past	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
205	2018-12-20T07:46:17+00:00	2018-12-20T05:36:17+00:00	2018-12-20T00:00:00+00:00	https://api.reliefweb.int/v1/countries/185	Papua New Guinea	145.24	-6.48	185	PNG	png	True	https://api.reliefweb.int/v1/countries/185	Papua New Guinea	{'lon': 145.24, 'lat': -6.48}	185	PNG	png	News and Press Release	8	DR	Drought	4672	en	English	267	https://api.reliefweb.int/v1/sources/11686	Radio New Zealand International	Radio New Zealand International	11686	{'name': 'Media', 'id': 273}	RNZI	http://www.radionz.co.nz/international	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
